FacilityID,State,Latitude,Longitude
1,WA,-31.921836,115.9502062
2,WA,-31.9044101,115.9609911
3,WA,-31.89628865,115.955781
4,WA,-31.891474,115.9401637
5,WA,-31.91343349,115.9364772
6,WA,-31.90397769,115.9500707
7,WA,-31.89036599,115.9480897
9,WA,-31.90371581,115.9564902
15,QLD,-22.01444418,148.0452418
16,QLD,-21.9993408,148.0439733
17,QLD,-22.0001525,148.0486159
18,QLD,-22.00330089,148.0661184
20,QLD,-22.00496595,148.037042
21,QLD,-22.83389032,147.6285954
22,QLD,-22.83004599,147.6280868
23,QLD,-22.81719492,147.6423012
24,QLD,-22.81908571,147.6447365
25,QLD,-22.82389777,147.6410069
26,QLD,-17.60595421,145.8471293
28,QLD,-17.51502477,145.9937873
29,QLD,-17.52406506,146.0278857
30,QLD,-17.52355834,146.0325387
31,QLD,-17.51994615,146.0311638
33,QLD,-17.51839405,146.0246337
35,QLD,-17.50715757,146.0648743
36,QLD,-17.50206605,146.0762983
37,QLD,-17.52522468,146.0353181
38,QLD,-17.52870492,146.039882
39,QLD,-17.58434935,146.0404424
41,QLD,-17.59462436,145.9983923
42,QLD,-17.65462056,145.9567305
43,QLD,-17.72507368,145.9314617
44,QLD,-17.66090163,145.962462
47,QLD,-17.77664389,146.1081736
48,QLD,-17.69539499,146.1118707
49,QLD,-17.79569638,146.0107628
50,QLD,-17.80691645,146.0044798
51,QLD,-17.8691984,146.106737
52,QLD,-17.871178,146.1066188
56,QLD,-17.83093616,146.099498
57,QLD,-17.82990204,146.0997934
58,QLD,-17.87259629,146.0922595
60,QLD,-17.59892284,146.1255684
61,QLD,-17.53188869,146.0275536
65,WA,-32.00634,116.08274
67,WA,-32.03479483,116.1318301
68,WA,-31.97400015,116.0574227
69,WA,-31.94465565,115.9960381
70,WA,-31.95614626,116.0578468
71,WA,-31.97215644,116.064895
72,WA,-31.97093917,116.0600369
74,WA,-31.99553312,116.0337223
76,WA,-31.94915366,116.0263891
78,WA,-31.96927928,116.0547962
79,WA,-31.9920893,116.0496666
80,WA,-31.97197326,116.0580103
82,WA,-32.02925052,115.7628393
85,WA,-32.04114943,115.7629389
86,WA,-21.9453106,114.1397015
89,WA,-22.0190865,114.1117995
91,WA,-21.80481026,114.1070542
92,WA,-21.91244166,113.9792124
93,QLD,-27.99442962,143.8211513
94,QLD,-27.99442957,143.8228463
95,QLD,-27.99712237,143.8252558
97,QLD,-28.99604467,144.4106083
99,QLD,-27.87681745,151.2580584
100,QLD,-27.87448115,151.2677834
101,QLD,-27.87502444,151.270011
102,QLD,-27.87469842,151.2743574
104,QLD,-27.83547419,151.4501383
106,QLD,-27.53269062,151.2045262
107,QLD,-27.98728166,152.995396
108,QLD,-27.9895395,152.9947928
109,QLD,-27.98912589,152.9900359
110,QLD,-28.18623186,153.0413241
111,QLD,-28.23893635,152.99585
112,QLD,-28.28729982,153.0360018
114,QLD,-28.22161473,152.8589774
115,QLD,-28.21135412,152.8639323
116,QLD,-27.72763687,153.0031428
117,QLD,-27.90050994,152.973296
118,QLD,-27.81913385,153.0017816
119,QLD,-27.92298362,153.1836499
120,QLD,-27.78372921,153.0108736
122,QLD,-27.72817949,153.116847
123,QLD,-27.92814951,153.1851172
124,QLD,-27.92211697,153.2086813
125,QLD,-27.97299655,153.1968815
126,QLD,-27.8772353,153.1250571
127,QLD,-28.01761469,153.1643722
128,QLD,-28.04900123,153.1890703
129,QLD,-28.12535695,153.1869555
130,QLD,-28.10946075,153.2135541
131,QLD,-28.1985516,152.7777735
132,QLD,-28.25458044,152.7475182
133,QLD,-27.76768672,153.1051244
134,QLD,-28.21337191,152.7652437
135,QLD,-27.92254701,153.185196
136,QLD,-27.97381667,152.9916847
137,QLD,-28.08623723,152.8440441
138,QLD,-27.72927597,152.9831434
139,QLD,-27.87974128,153.1306855
140,QLD,-27.93873083,152.9831959
141,QLD,-28.01907655,153.1594418
143,QLD,-27.76355961,153.1171135
144,QLD,-27.92600588,153.1937362
145,QLD,-27.99199863,152.9932188
146,QLD,-27.99478787,153.0183437
148,QLD,-28.21210377,152.8642119
149,QLD,-27.85941724,152.9787581
150,QLD,-27.83030679,153.0232491
151,QLD,-27.9154251,153.2035672
153,QLD,-27.96867291,152.9945477
154,QLD,-27.72803112,152.9626232
155,SA,-34.87507079,138.6899417
156,SA,-34.89568009,138.6854855
157,SA,-34.90790107,138.6649328
158,SA,-34.86803129,138.7038816
159,SA,-34.8809835,138.7012645
160,SA,-34.89743582,138.6642281
161,SA,-34.86938285,138.6930624
162,QLD,-18.29279177,143.5496957
163,QLD,-18.29188807,143.5477345
164,QLD,-18.51193658,144.0938149
166,WA,-22.69426008,117.7946966
167,WA,-22.68820954,117.7922808
168,WA,-22.6945925,117.7986638
170,WA,-22.69649856,117.7964253
171,WA,-22.68202608,117.7817311
172,WA,-23.20013251,117.671459
173,WA,-23.20017683,117.6722347
174,WA,-23.19729563,117.6699297
177,WA,-32.0655575,118.3945161
178,WA,-32.06407649,118.39591
182,WA,-17.96864677,122.2365497
183,WA,-17.9303073,122.2103236
184,WA,-17.97509088,122.1785792
185,TAS,-43.36176484,147.3286652
186,TAS,-43.31598855,147.2431464
187,TAS,-43.00264749,147.3247382
188,TAS,-42.97693186,147.3286065
189,TAS,-43.07755405,147.281023
190,TAS,-43.06827702,147.3498219
191,TAS,-43.02649722,147.2773993
192,TAS,-43.05705782,147.3296138
194,TAS,-43.26149944,147.2424053
195,TAS,-43.12549834,147.2474021
197,TAS,-43.02949741,147.2633996
198,TAS,-43.23263386,147.2577732
199,TAS,-42.98049628,147.3253975
201,TAS,-43.36448884,147.2278834
203,TAS,-43.16249872,147.2394031
204,TAS,-43.06349768,147.2624004
205,TAS,-42.95194387,147.3517597
206,TAS,-43.13215411,147.25253
207,TAS,-43.15949869,147.239403
209,TAS,-42.9844979,147.1953998
210,TAS,-39.92878924,143.845731
211,TAS,-39.93338501,143.8487447
212,TAS,-39.92967156,143.8505652
213,TAS,-39.91659952,144.1168393
214,TAS,-39.65686252,144.0784021
216,TAS,-42.15516081,145.3259719
219,TAS,-42.08079925,145.5559733
220,TAS,-41.73807827,145.617007
222,TAS,-41.78026105,145.5387795
223,TAS,-41.8832,145.33617
226,NT,-19.64425881,134.1930998
227,NT,-19.64513876,134.1940042
229,NT,-19.64667868,134.1960574
231,NT,-19.6063735,134.1996433
232,NT,-12.18407951,136.7864346
233,NT,-12.18451239,136.787983
234,SA,-37.16072226,139.7507934
236,SA,-37.16993727,139.7689301
237,SA,-37.16469457,139.7819826
238,SA,-37.16361596,139.7515847
240,SA,-37.16266636,139.7571868
242,SA,-35.09444071,139.8970896
243,SA,-35.09579961,139.8902448
244,SA,-34.89792163,138.6146909
245,SA,-34.89435934,138.6152748
246,SA,-34.88862927,138.6282501
247,SA,-33.64611667,134.885867
249,SA,-35.3190164,139.8012587
250,SA,-33.16752699,134.6853934
251,SA,-33.23163515,134.6726332
252,VIC,-36.45456726,142.0264675
253,VIC,-36.45412096,142.0263738
254,VIC,-36.14249388,141.9882419
255,VIC,-36.1430491,141.9873694
256,VIC,-36.33426504,141.6489602
257,VIC,-36.33739237,141.6464373
258,VIC,-35.89788355,141.9950019
259,VIC,-37.04931775,142.7746777
260,VIC,-37.05133265,142.7758598
261,VIC,-37.05464467,142.7812683
262,VIC,-37.05652858,142.7810249
263,VIC,-37.05908112,142.7778681
264,VIC,-37.05553896,142.7833097
265,VIC,-37.05853807,142.7756712
269,VIC,-37.13991229,142.5178644
270,VIC,-37.15341414,142.8559783
272,NSW,-32.13972275,150.3609021
273,NSW,-32.14023721,150.3552729
274,NSW,-32.138957,150.3499729
275,NSW,-32.13858818,150.3504978
278,NSW,-31.76324934,150.8354505
279,NSW,-31.76378324,150.8341922
280,NSW,-31.76018009,150.8282355
281,NSW,-31.64949362,150.7261788
300,NSW,-35.06332856,148.1028118
301,NSW,-35.06628175,148.1040496
302,NSW,-34.55751099,148.3707196
303,NSW,-34.55308909,148.3701806
304,NSW,-34.54981465,148.3531978
305,NSW,-34.54827887,148.3491629
306,NSW,-33.83846985,151.1761735
308,NSW,-33.84042024,151.1679656
309,NSW,-33.84099785,151.137324
310,NSW,-33.82638838,151.1379611
311,NSW,-33.81604898,151.1373602
312,NSW,-31.56542585,147.1936089
313,NSW,-31.56259236,147.1958213
314,NSW,-31.56992841,147.1889901
315,NSW,-31.57264534,147.1993535
316,NSW,-31.5756341,147.1970247
317,NSW,-29.9286595,151.7235865
318,NSW,-29.44236925,151.847441
319,NSW,-29.4441085,151.5989085
320,QLD,-25.53767189,152.7019058
321,QLD,-25.53730734,152.7047439
322,QLD,-25.53448531,152.687607
323,QLD,-25.53128104,152.6953761
324,QLD,-25.54058813,152.7017757
325,QLD,-25.53678661,152.7014372
327,QLD,-25.54372924,152.6891669
328,QLD,-25.51980538,152.666252
329,QLD,-25.54808741,152.6809351
330,QLD,-25.54019087,152.7167237
331,QLD,-25.61224146,152.8753546
332,QLD,-25.67252727,152.8878198
334,QLD,-25.68503116,152.8777022
335,QLD,-25.71209264,152.9218964
336,QLD,-25.7226686,152.9127506
337,QLD,-25.50476345,153.1270452
338,QLD,-27.93190107,151.9053113
339,QLD,-27.92841462,151.9054042
341,QLD,-27.9313651,151.9124445
343,QLD,-27.92618481,151.9137118
344,QLD,-27.85337513,151.9030284
345,QLD,-23.54992775,145.2402413
346,QLD,-23.55235288,145.2846797
347,QLD,-23.55411509,145.2886683
348,QLD,-23.54983217,145.2952299
349,QLD,-23.55214015,145.3078885
350,QLD,-27.63277228,152.3773379
351,QLD,-27.58897907,152.3571502
352,QLD,-27.58734763,152.355886
353,QLD,-27.53057946,152.409184
354,QLD,-27.52913523,152.4550739
355,QLD,-27.65032691,152.3303678
356,QLD,-27.79803861,152.3738276
357,QLD,-27.63173499,152.3943637
358,QLD,-27.63375324,152.3969021
359,QLD,-27.65471664,152.4053587
361,QLD,-27.64911411,152.391921
366,QLD,-19.87803512,146.6338995
368,QLD,-20.64141924,147.1466559
371,QLD,-26.61342333,144.2663188
372,QLD,-25.17554928,151.6413587
373,QLD,-27.78692666,151.9055689
374,QLD,-27.78606953,151.9627849
375,QLD,-27.71054936,151.8648502
376,QLD,-27.70653478,151.8635252
377,QLD,-27.70558615,151.8671388
378,QLD,-27.65663077,151.8589675
379,QLD,-27.64574699,151.9343781
380,QLD,-28.65612669,151.9347216
381,QLD,-28.66141517,151.9336849
382,QLD,-28.65982808,151.9333276
384,QLD,-28.64667123,151.9462808
385,QLD,-28.6527618,151.9332555
386,QLD,-28.65410776,151.9338804
387,QLD,-28.645335,151.9333515
388,QLD,-28.67598206,151.9215864
389,QLD,-28.71703036,151.9910224
390,QLD,-28.92163112,151.9282749
391,QLD,-17.66717684,145.2373321
393,QLD,-17.38327675,145.3853889
394,QLD,-17.38433221,145.385898
395,QLD,-17.41138203,145.390159
397,QLD,-17.67475126,145.1065736
398,QLD,-17.67580502,145.113607
399,QLD,-17.6466134,145.3481072
400,QLD,-17.60839633,145.4833939
402,WA,-33.66841224,117.5477211
403,WA,-33.69662833,117.5484062
404,WA,-33.69016328,117.5538847
409,WA,-31.65126801,116.6720358
411,WA,-31.65456374,116.666147
412,WA,-31.65225851,116.6715496
415,QLD,-23.62202963,150.1561373
416,SA,-33.68456522,136.9267068
417,SA,-33.68506883,136.9270368
418,SA,-33.70593925,137.0415665
419,WA,-31.19503885,117.0306694
420,WA,-31.19526827,117.0321136
421,WA,-31.19124307,117.0374256
424,WA,-31.19047639,117.036166
425,WA,-29.25224117,114.9209461
426,WA,-29.25088103,114.9313654
427,WA,-29.27143829,114.9208919
429,WA,-29.27516353,114.9190702
430,WA,-29.28193418,114.9196957
431,WA,-29.24874766,114.9318885
432,WA,-29.19263272,115.4418301
433,WA,-29.19061732,115.4425522
434,SA,-34.02573941,138.6857845
435,SA,-33.8340642,138.6126781
436,SA,-33.83179632,138.6108747
437,SA,-33.83605883,138.6152192
438,SA,-33.82485597,138.6137436
439,SA,-33.8392739,138.6138093
440,SA,-33.82898196,138.6089074
442,SA,-34.14877778,138.6893894
443,SA,-34.15764627,138.7525701
444,SA,-34.15973967,138.7480948
445,SA,-34.08444575,138.7825972
446,SA,-34.09700221,138.7756503
447,SA,-34.33665953,138.7334187
448,SA,-34.27261538,138.7690683
449,SA,-34.27435531,138.7708307
450,SA,-33.95843454,138.6471499
451,NT,-17.55591368,133.5479502
452,NSW,-32.72236532,148.189688
453,NSW,-32.92260023,147.7066295
454,NSW,-32.63425511,147.5645502
455,NSW,-33.13961817,148.1745708
456,NSW,-33.13544052,148.1748368
457,NSW,-33.12484351,148.1731207
458,NSW,-33.14216038,148.1915707
460,NSW,-33.13735033,148.1948285
461,SA,-34.17210802,140.7499237
462,SA,-34.16967692,140.7498363
463,SA,-34.17867775,140.7628237
465,SA,-34.21558425,140.7556094
466,SA,-34.1803352,140.7834016
467,SA,-34.18148916,140.7775011
468,SA,-34.17200144,140.7235586
469,SA,-34.20688859,140.7023182
470,SA,-34.25485399,140.6474481
471,SA,-35.38502379,140.1598347
472,SA,-35.32946894,140.5173017
473,SA,-35.2963379,140.6667055
474,SA,-35.26115413,140.9086516
476,NSW,-35.35559957,145.7240872
477,NSW,-35.35833414,145.7290145
479,NSW,-31.69815648,147.8387323
480,NSW,-31.69616094,147.8400133
481,NSW,-31.69768847,147.8309966
482,NSW,-31.68647879,147.8098135
483,WA,-28.72095949,114.6194783
484,WA,-28.72621452,114.6203542
485,WA,-28.72932854,114.6285287
487,WA,-28.73242027,114.6294248
488,WA,-28.73130153,114.6318438
489,WA,-28.74637213,114.6184247
490,WA,-28.76548141,114.6169001
491,WA,-28.77375329,114.611402
492,WA,-28.77547349,114.6051216
493,WA,-28.77737738,114.5839843
494,WA,-28.7822201,114.5785098
495,WA,-28.7946841,114.6131267
496,WA,-28.78081272,114.6026095
497,WA,-28.78173326,114.603325
498,WA,-28.77832465,114.6113096
499,WA,-28.77059036,114.6285779
500,WA,-28.76928763,114.6312152
501,WA,-28.76901843,114.6342282
502,WA,-28.7694589,114.6357085
503,WA,-28.77025745,114.6348522
504,WA,-28.77713415,114.6424673
505,SA,-33.68333375,138.9389107
506,SA,-33.67982416,138.937206
507,SA,-33.6796236,138.9378745
510,SA,-33.67134217,138.9289552
511,SA,-34.17068864,139.0843131
512,SA,-34.17320224,139.0838044
513,SA,-34.17756843,139.0840659
514,SA,-33.54978789,138.8926569
516,SA,-33.56505547,138.7597153
517,SA,-33.14959644,138.919724
518,SA,-33.4108098,138.8925293
519,SA,-33.98990897,139.0796566
520,SA,-33.82928552,138.7961151
521,QLD,-23.08501716,148.0225418
522,QLD,-23.08409299,148.0260879
525,QLD,-23.03477084,148.3405004
526,QLD,-23.03604942,148.350916
527,NSW,-34.640335,143.5649158
528,NSW,-34.63927895,143.5622796
529,NSW,-34.63510121,143.5625919
530,NSW,-34.63300635,143.5549432
531,NSW,-34.57760608,142.7446026
532,NSW,-34.57525848,142.7381466
533,NSW,-34.52090056,142.8778531
534,NSW,-33.90731815,151.2642319
535,NSW,-33.90501712,151.2687885
536,NSW,-33.90350658,151.2679036
537,NSW,-33.8998924,151.2693405
538,NSW,-33.89880944,151.2745457
539,NSW,-33.894181,151.273677
540,NSW,-33.8903825,151.2769578
541,NSW,-33.88999144,151.2805829
542,NSW,-33.89399547,151.2578528
543,VIC,-37.9577,142.51896
544,VIC,-38.10469281,142.3216504
546,VIC,-38.03330337,142.0009103
547,VIC,-38.08084541,142.8082657
548,VIC,-38.08245107,142.8087302
549,VIC,-38.46761397,142.7457699
550,VIC,-38.60784359,142.8793376
551,VIC,-38.391283,142.230628
552,VIC,-38.3876489,142.2408023
553,VIC,-38.37899673,142.2443015
554,VIC,-38.38308914,142.2371538
555,VIC,-38.3860586,142.2426267
556,VIC,-38.390564,142.242916
557,VIC,-37.88552477,142.7974269
559,VIC,-38.33245299,142.6179075
560,VIC,-38.3145612,142.0640778
561,VIC,-36.71025175,142.2135437
562,VIC,-36.70306918,142.2025871
563,VIC,-36.71163573,142.1965016
565,VIC,-36.71764439,142.1876165
566,VIC,-36.7300622,142.1758183
567,VIC,-36.72507306,142.1953002
568,VIC,-36.72277882,142.200471
569,VIC,-36.72081239,142.2004346
571,VIC,-36.71414836,142.1999975
572,VIC,-36.71582349,142.1983224
573,VIC,-36.71629691,142.196793
574,VIC,-36.72219622,142.1963926
576,VIC,-36.78727205,142.2988824
577,VIC,-36.75686009,142.1945484
578,VIC,-36.7421966,141.9388681
579,VIC,-36.60715237,142.3605381
580,SA,-32.34594926,138.040112
581,SA,-31.88748757,138.4213331
582,SA,-35.39079943,138.462675
583,SA,-35.5115829,138.2175344
584,SA,-35.6064603,138.0945348
585,SA,-35.57007779,138.197954
587,SA,-35.4468485,138.3191325
588,SA,-35.42583907,138.3216176
589,SA,-35.49402042,138.4582053
590,SA,-35.52520127,138.1900831
591,WA,-33.53978289,118.5530026
592,WA,-33.5343985,118.508072
593,WA,-33.54135744,118.1483489
594,WA,-33.54425445,118.1482625
595,NSW,-34.56789648,146.0006098
596,NSW,-34.57082581,145.9972977
597,NSW,-34.56677936,146.0083496
598,NSW,-34.8066006,145.8806048
599,NSW,-34.79747481,145.8793127
600,NSW,-33.53331001,149.7291664
602,NSW,-33.70309393,149.8469801
603,NSW,-33.70371567,149.8563667
604,NSW,-33.70284076,149.8707804
605,SA,-34.18005814,139.9856786
606,SA,-34.18183936,139.9841267
607,SA,-34.17496146,139.9846733
608,SA,-34.18196205,139.986306
610,SA,-34.73629433,140.508983
611,SA,-34.71981973,140.728941
612,SA,-34.28943389,140.368173
613,SA,-34.45148129,140.5701785
614,SA,-34.44977468,140.5622431
615,SA,-34.44815504,140.5510426
616,SA,-34.44862205,140.5663336
618,SA,-34.22113769,140.3472078
619,NSW,-33.96175986,151.0989301
620,NSW,-33.98058028,151.0627899
621,NSW,-33.98285565,151.0593046
622,NSW,-33.96561711,151.1085919
623,NSW,-33.95693641,151.0818783
624,NSW,-33.96158137,151.0894199
628,NSW,-33.96604075,151.0890949
631,NSW,-33.94577921,151.0884609
633,NSW,-33.95854988,151.0575427
634,NSW,-33.95950591,151.0738836
635,NSW,-33.96029442,151.0767036
636,NSW,-33.96869845,151.0523293
638,NSW,-33.98739671,151.0475835
640,NSW,-33.96724524,151.1120118
641,NSW,-33.94945438,151.0736785
642,NSW,-33.98264605,151.0445525
645,NSW,-33.937984,151.1130821
646,NSW,-33.9511763,151.1182211
647,NSW,-33.9505855,151.1257551
651,NSW,-33.95146092,151.1361628
653,NSW,-33.93535215,151.1417295
654,NSW,-33.93344754,151.1551721
656,NSW,-33.9375691,151.1465669
658,NSW,-33.94669036,151.1622571
659,NSW,-33.95049948,151.1636478
660,NSW,-33.95802874,151.1581736
661,NSW,-33.96236651,151.155901
662,NSW,-33.9629458,151.144549
663,NSW,-33.96801308,151.1244321
665,NSW,-33.96941324,151.1527074
669,NSW,-33.97983584,151.1495531
670,NSW,-33.98962723,151.1469655
671,NSW,-33.98600296,151.1477248
674,NSW,-34.0034246,151.1351486
675,NSW,-34.00143123,151.1396081
676,NSW,-33.97587411,151.1505878
680,QLD,-26.74569132,150.6266863
681,QLD,-26.74510388,150.6298944
682,QLD,-26.74083387,150.6251273
685,QLD,-26.73734024,150.6261352
687,QLD,-26.73520813,150.6412696
688,QLD,-26.74274301,150.6197503
690,QLD,-27.03596705,150.7558281
691,SA,-37.91098341,140.3953989
692,SA,-37.91354739,140.3982959
693,SA,-37.94852481,140.4675437
694,SA,-37.98885179,140.5181251
695,SA,-38.05709083,140.694297
696,SA,-38.05477379,140.6998557
697,SA,-38.05093169,140.6994994
699,SA,-38.00499634,140.7091836
700,SA,-37.94141164,140.7308731
701,SA,-37.9003702,140.5595422
702,SA,-38.01270742,140.9595834
703,SA,-38.01169241,140.9605164
704,SA,-37.62682273,140.7966724
705,SA,-32.48593655,137.7521118
706,SA,-32.49941059,137.7765643
710,SA,-32.49897817,137.7790697
711,SA,-32.48779434,137.7642064
713,SA,-32.50870752,137.788424
714,SA,-32.49202021,137.7650443
715,SA,-32.49121876,137.7643157
716,NSW,-30.420871,150.616427
717,NSW,-30.37964615,150.6108203
718,NSW,-30.37674801,150.6102799
719,NSW,-30.3705764,150.6076967
722,NSW,-30.450191,150.692629
723,WA,-33.29281333,115.7186279
724,WA,-33.2902314,115.7105788
725,WA,-33.27903918,115.7167246
726,WA,-33.27870922,115.7135726
727,WA,-33.27146683,115.7382125
729,WA,-33.25327143,115.836815
730,WA,-33.25130835,115.841017
731,WA,-33.14961895,115.6869935
732,WA,-33.10357038,115.6873787
733,WA,-33.07967659,115.896627
734,WA,-33.07794961,115.893146
735,WA,-32.99662049,115.8894195
738,WA,-33.84446567,117.638247
742,WA,-31.89149922,116.7680453
743,WA,-28.88326321,121.3303694
744,WA,-34.62765662,117.6630497
745,WA,-34.62815756,117.6637773
746,WA,-34.62246318,117.6602293
747,WA,-34.62001501,117.6537158
748,WA,-34.77262779,117.7023876
750,WA,-34.57565122,117.2480324
751,WA,-34.51214833,117.0142871
752,WA,-34.48951359,117.6280576
753,WA,-34.53050257,117.8282646
754,WA,-34.57495661,117.9919856
755,WA,-34.6721294,117.9043161
756,WA,-32.33091798,117.873139
757,WA,-32.33311546,117.8770916
760,WA,-29.69521736,121.0292923
761,VIC,-36.35866492,146.6876321
762,VIC,-36.05428407,146.4570585
763,VIC,-36.36029193,146.6935829
764,VIC,-36.3563321,146.6922171
765,VIC,-36.37004736,146.6764915
766,VIC,-36.312864,146.8385804
767,VIC,-36.15168093,146.6096751
768,VIC,-36.25154063,147.028926
769,VIC,-36.31007725,146.8451385
770,VIC,-36.10437967,146.6749604
771,VIC,-36.05530137,146.4601125
772,VIC,-36.05456747,146.4623273
773,VIC,-36.22058875,147.0681357
774,VIC,-36.2555528,147.0159836
775,VIC,-36.40548483,146.7553102
776,VIC,-36.27456722,146.9083106
777,VIC,-36.01073064,146.3934947
778,VIC,-36.36127926,146.6851788
779,VIC,-37.656552,144.0362075
780,VIC,-37.5784933,144.0998231
781,VIC,-37.60066949,144.225832
782,VIC,-37.59727493,144.2296795
783,VIC,-37.47096132,144.3077361
785,VIC,-37.65581978,144.4496774
786,VIC,-37.68475011,144.4348771
787,VIC,-37.68146316,144.4294591
788,VIC,-37.67515203,144.4373499
790,WA,-30.89522733,116.719081
791,WA,-30.76875531,117.1358789
792,WA,-33.951701,120.1261428
793,WA,-33.94780695,120.1194145
794,WA,-33.70448117,120.860732
795,WA,-33.58163093,120.0509888
796,WA,-33.58156187,120.0455509
797,WA,-28.34834645,114.630459
798,WA,-28.34832108,114.6317012
799,WA,-28.35169154,114.6317349
800,WA,-28.35411811,114.6474748
801,WA,-28.3830807,114.4300512
802,WA,-28.38006201,114.4303775
803,WA,-27.7013633,114.1677172
804,WA,-27.71021634,114.1635473
805,WA,-27.70948416,114.1585742
806,WA,-27.74376078,114.1444928
807,WA,-28.19019028,114.2503033
808,WA,-28.04269008,114.6736246
810,WA,-24.88372832,113.6564814
811,WA,-24.89703938,113.6395231
812,WA,-24.89156368,113.6552517
814,WA,-24.87680876,113.6631929
823,WA,-23.14131791,113.7740057
824,WA,-32.18329054,115.775457
825,WA,-32.24766927,115.7571899
829,WA,-32.23381975,115.7990841
830,WA,-32.23404047,115.8105465
834,WA,-32.24628156,115.8251239
835,WA,-32.25112639,115.8102932
836,WA,-32.25640645,115.8033584
837,QLD,-24.85244987,152.3362047
838,QLD,-24.85563028,152.3361159
839,QLD,-24.86654349,152.3409085
840,QLD,-24.86603259,152.3431145
841,QLD,-24.8702201,152.3356369
844,QLD,-24.89067604,152.3399858
848,QLD,-24.88722706,152.356237
849,QLD,-24.88135137,152.3105739
850,QLD,-24.86873232,152.3514905
851,QLD,-24.8631166,152.3537572
853,QLD,-24.86724802,152.3531331
854,QLD,-24.86227432,152.344929
857,QLD,-24.88949621,152.3669163
860,QLD,-24.86818063,152.3651514
862,QLD,-24.89701323,152.3140646
864,QLD,-24.86439247,152.3711212
865,QLD,-24.86413352,152.3504195
868,WA,-27.98767214,119.2970687
870,NSW,-36.25115419,149.0782796
871,NSW,-36.24026008,149.1197304
872,NSW,-36.23436984,149.1263296
873,NSW,-36.23537463,149.1308699
874,NSW,-36.23195083,149.121231
875,NSW,-36.21426867,149.1358107
876,NSW,-36.20502507,149.1291111
877,NSW,-36.16972316,149.0922365
878,NSW,-35.95247069,149.1452681
879,NSW,-35.95756317,149.1449954
880,NSW,-36.50921063,149.2850547
881,NSW,-36.51470209,149.2822961
882,NSW,-36.51587331,149.2769609
883,NSW,-36.17386562,149.3500789
884,NSW,-36.17647796,149.3472345
886,NSW,-30.98579929,151.5946836
887,NSW,-30.98527996,151.5911805
888,NSW,-30.9833821,151.5816425
889,NSW,-31.51334818,151.7159068
890,NSW,-30.97967233,151.594957
891,VIC,-38.40337327,146.0538499
892,VIC,-38.53333909,146.0939346
893,VIC,-38.69351218,146.0822608
896,VIC,-38.42810525,145.81713
897,VIC,-38.4331584,145.8199633
898,VIC,-38.47313969,145.950841
899,VIC,-38.47590257,145.9455667
900,VIC,-38.46846691,145.9499309
902,VIC,-38.36855725,145.705676
903,VIC,-38.57815851,146.0140934
904,VIC,-38.40029114,146.1553921
905,VIC,-38.36113695,145.7651305
906,VIC,-38.34182703,145.7644243
907,VIC,-38.70030006,146.4645507
909,VIC,-38.8303706,146.1245706
910,VIC,-38.69486427,145.8641026
911,VIC,-38.70099209,145.8691893
912,VIC,-38.70299977,145.8681772
913,VIC,-38.66642201,146.3232949
914,VIC,-38.7054,145.8116
915,VIC,-38.67736856,145.781057
916,VIC,-38.6720964,145.7978197
917,VIC,-38.70249262,145.8219949
918,VIC,-38.81078465,146.0411686
920,VIC,-38.65268387,146.2994409
921,VIC,-38.81189119,146.2050987
922,VIC,-38.8115364,146.2679444
923,VIC,-38.68311295,146.2820385
925,WA,-23.35617205,119.7360998
926,WA,-23.36232941,119.7367969
927,WA,-23.36360736,119.7358094
929,WA,-21.17143,119.74353
930,WA,-31.34873878,115.9055406
932,WA,-31.34852946,115.5043247
933,WA,-31.27540008,115.4415236
934,WA,-31.10948844,115.3717659
935,WA,-31.10792856,115.3772834
936,WA,-31.01059537,115.328591
937,WA,-31.01367404,115.3305661
938,WA,-31.02093509,115.3327154
939,WA,-31.0247968,115.3288198
940,WA,-31.29826578,116.8268588
941,WA,-32.84670165,115.9232934
942,WA,-32.85311779,115.9248905
943,WA,-32.88265749,115.6499638
945,WA,-31.17956688,117.379308
946,WA,-33.31165966,115.7002291
948,WA,-33.31218036,115.7181275
949,WA,-33.39876536,115.7564873
950,WA,-33.3942475,115.7572525
953,WA,-33.45243891,115.9029633
954,WA,-31.99782782,115.7630864
955,WA,-32.0028581,115.7706519
959,QLD,-25.72801385,152.5840817
960,QLD,-25.714262,152.5772378
961,QLD,-25.81206085,152.6211656
962,QLD,-25.95501487,152.4948627
963,QLD,-25.99387147,152.5631626
964,QLD,-25.98673226,152.570768
965,QLD,-25.75813768,152.9556093
967,NSW,-35.517715,147.0335963
968,NSW,-35.51957635,147.0314069
969,NSW,-35.5201518,147.0358242
970,NSW,-35.66706503,147.037487
971,NSW,-35.6692072,147.0462158
974,VIC,-36.12160363,146.8865515
976,VIC,-36.11251988,146.8916668
977,VIC,-36.09303653,146.903865
978,VIC,-36.12614287,146.8584977
980,VIC,-36.12320071,146.8578528
982,VIC,-36.12364388,146.8744979
983,VIC,-36.13513035,146.881793
986,VIC,-36.13602869,146.8766437
990,VIC,-36.1525032,147.0264236
991,VIC,-36.12029434,147.0170699
992,VIC,-36.1345885,147.0154106
993,VIC,-36.17071966,147.0347589
995,NSW,-29.77410195,151.109268
996,NSW,-29.77588099,151.1079458
