FacilityID,State,Latitude,Longitude,Accessible
1,WA,-31.921836,115.9502062,TRUE
2,WA,-31.9044101,115.9609911,TRUE
3,WA,-31.89628865,115.955781,TRUE
4,WA,-31.891474,115.9401637,FALSE
5,WA,-31.91343349,115.9364772,FALSE
6,WA,-31.90397769,115.9500707,TRUE
7,WA,-31.89036599,115.9480897,FALSE
9,WA,-31.90371581,115.9564902,TRUE
15,QLD,-22.01444418,148.0452418,FALSE
16,QLD,-21.9993408,148.0439733,FALSE
17,QLD,-22.0001525,148.0486159,TRUE
18,QLD,-22.00330089,148.0661184,FALSE
20,QLD,-22.00496595,148.037042,TRUE
21,QLD,-22.83389032,147.6285954,FALSE
22,QLD,-22.83004599,147.6280868,FALSE
23,QLD,-22.81719492,147.6423012,FALSE
24,QLD,-22.81908571,147.6447365,FALSE
25,QLD,-22.82389777,147.6410069,FALSE
26,QLD,-17.60595421,145.8471293,FALSE
28,QLD,-17.51502477,145.9937873,FALSE
29,QLD,-17.52406506,146.0278857,TRUE
30,QLD,-17.52355834,146.0325387,FALSE
31,QLD,-17.51994615,146.0311638,FALSE
33,QLD,-17.51839405,146.0246337,TRUE
35,QLD,-17.50715757,146.0648743,FALSE
36,QLD,-17.50206605,146.0762983,FALSE
37,QLD,-17.52522468,146.0353181,FALSE
38,QLD,-17.52870492,146.039882,FALSE
39,QLD,-17.58434935,146.0404424,TRUE
41,QLD,-17.59462436,145.9983923,FALSE
42,QLD,-17.65462056,145.9567305,FALSE
43,QLD,-17.72507368,145.9314617,FALSE
44,QLD,-17.66090163,145.962462,FALSE
47,QLD,-17.77664389,146.1081736,FALSE
48,QLD,-17.69539499,146.1118707,FALSE
49,QLD,-17.79569638,146.0107628,FALSE
50,QLD,-17.80691645,146.0044798,FALSE
51,QLD,-17.8691984,146.106737,TRUE
52,QLD,-17.871178,146.1066188,TRUE
56,QLD,-17.83093616,146.099498,FALSE
57,QLD,-17.82990204,146.0997934,FALSE
58,QLD,-17.87259629,146.0922595,FALSE
60,QLD,-17.59892284,146.1255684,TRUE
61,QLD,-17.53188869,146.0275536,TRUE
65,WA,-32.00634,116.08274,FALSE
67,WA,-32.03479483,116.1318301,TRUE
68,WA,-31.97400015,116.0574227,FALSE
69,WA,-31.94465565,115.9960381,TRUE
70,WA,-31.95614626,116.0578468,FALSE
71,WA,-31.97215644,116.064895,FALSE
72,WA,-31.97093917,116.0600369,FALSE
74,WA,-31.99553312,116.0337223,FALSE
76,WA,-31.94915366,116.0263891,FALSE
78,WA,-31.96927928,116.0547962,TRUE
79,WA,-31.9920893,116.0496666,FALSE
80,WA,-31.97197326,116.0580103,FALSE
82,WA,-32.02925052,115.7628393,FALSE
85,WA,-32.04114943,115.7629389,FALSE
86,WA,-21.9453106,114.1397015,FALSE
89,WA,-22.0190865,114.1117995,TRUE
91,WA,-21.80481026,114.1070542,TRUE
92,WA,-21.91244166,113.9792124,TRUE
93,QLD,-27.99442962,143.8211513,FALSE
94,QLD,-27.99442957,143.8228463,TRUE
95,QLD,-27.99712237,143.8252558,TRUE
97,QLD,-28.99604467,144.4106083,TRUE
99,QLD,-27.87681745,151.2580584,FALSE
100,QLD,-27.87448115,151.2677834,FALSE
101,QLD,-27.87502444,151.270011,TRUE
102,QLD,-27.87469842,151.2743574,FALSE
104,QLD,-27.83547419,151.4501383,FALSE
106,QLD,-27.53269062,151.2045262,TRUE
107,QLD,-27.98728166,152.995396,TRUE
108,QLD,-27.9895395,152.9947928,TRUE
109,QLD,-27.98912589,152.9900359,TRUE
110,QLD,-28.18623186,153.0413241,TRUE
111,QLD,-28.23893635,152.99585,FALSE
112,QLD,-28.28729982,153.0360018,TRUE
114,QLD,-28.22161473,152.8589774,TRUE
115,QLD,-28.21135412,152.8639323,TRUE
116,QLD,-27.72763687,153.0031428,TRUE
117,QLD,-27.90050994,152.973296,FALSE
118,QLD,-27.81913385,153.0017816,FALSE
119,QLD,-27.92298362,153.1836499,FALSE
120,QLD,-27.78372921,153.0108736,TRUE
122,QLD,-27.72817949,153.116847,FALSE
123,QLD,-27.92814951,153.1851172,TRUE
124,QLD,-27.92211697,153.2086813,TRUE
125,QLD,-27.97299655,153.1968815,TRUE
126,QLD,-27.8772353,153.1250571,TRUE
127,QLD,-28.01761469,153.1643722,TRUE
128,QLD,-28.04900123,153.1890703,TRUE
129,QLD,-28.12535695,153.1869555,TRUE
130,QLD,-28.10946075,153.2135541,TRUE
131,QLD,-28.1985516,152.7777735,FALSE
132,QLD,-28.25458044,152.7475182,TRUE
133,QLD,-27.76768672,153.1051244,TRUE
134,QLD,-28.21337191,152.7652437,TRUE
135,QLD,-27.92254701,153.185196,FALSE
136,QLD,-27.97381667,152.9916847,FALSE
137,QLD,-28.08623723,152.8440441,TRUE
138,QLD,-27.72927597,152.9831434,TRUE
139,QLD,-27.87974128,153.1306855,TRUE
140,QLD,-27.93873083,152.9831959,TRUE
141,QLD,-28.01907655,153.1594418,FALSE
143,QLD,-27.76355961,153.1171135,TRUE
144,QLD,-27.92600588,153.1937362,TRUE
145,QLD,-27.99199863,152.9932188,TRUE
146,QLD,-27.99478787,153.0183437,TRUE
148,QLD,-28.21210377,152.8642119,TRUE
149,QLD,-27.85941724,152.9787581,TRUE
150,QLD,-27.83030679,153.0232491,TRUE
151,QLD,-27.9154251,153.2035672,TRUE
153,QLD,-27.96867291,152.9945477,TRUE
154,QLD,-27.72803112,152.9626232,TRUE
155,SA,-34.87507079,138.6899417,TRUE
156,SA,-34.89568009,138.6854855,FALSE
157,SA,-34.90790107,138.6649328,TRUE
158,SA,-34.86803129,138.7038816,FALSE
159,SA,-34.8809835,138.7012645,TRUE
160,SA,-34.89743582,138.6642281,FALSE
161,SA,-34.86938285,138.6930624,FALSE
162,QLD,-18.29279177,143.5496957,FALSE
163,QLD,-18.29188807,143.5477345,TRUE
164,QLD,-18.51193658,144.0938149,TRUE
166,WA,-22.69426008,117.7946966,TRUE
167,WA,-22.68820954,117.7922808,TRUE
168,WA,-22.6945925,117.7986638,TRUE
170,WA,-22.69649856,117.7964253,TRUE
171,WA,-22.68202608,117.7817311,FALSE
172,WA,-23.20013251,117.671459,TRUE
173,WA,-23.20017683,117.6722347,FALSE
174,WA,-23.19729563,117.6699297,TRUE
177,WA,-32.0655575,118.3945161,TRUE
178,WA,-32.06407649,118.39591,FALSE
182,WA,-17.96864677,122.2365497,TRUE
183,WA,-17.9303073,122.2103236,TRUE
184,WA,-17.97509088,122.1785792,FALSE
185,TAS,-43.36176484,147.3286652,TRUE
186,TAS,-43.31598855,147.2431464,TRUE
187,TAS,-43.00264749,147.3247382,TRUE
188,TAS,-42.97693186,147.3286065,TRUE
189,TAS,-43.07755405,147.281023,TRUE
190,TAS,-43.06827702,147.3498219,TRUE
191,TAS,-43.02649722,147.2773993,TRUE
192,TAS,-43.05705782,147.3296138,FALSE
194,TAS,-43.26149944,147.2424053,TRUE
195,TAS,-43.12549834,147.2474021,FALSE
197,TAS,-43.02949741,147.2633996,FALSE
198,TAS,-43.23263386,147.2577732,FALSE
199,TAS,-42.98049628,147.3253975,TRUE
201,TAS,-43.36448884,147.2278834,FALSE
203,TAS,-43.16249872,147.2394031,FALSE
204,TAS,-43.06349768,147.2624004,TRUE
205,TAS,-42.95194387,147.3517597,TRUE
206,TAS,-43.13215411,147.25253,FALSE
207,TAS,-43.15949869,147.239403,FALSE
209,TAS,-42.9844979,147.1953998,FALSE
210,TAS,-39.92878924,143.845731,FALSE
211,TAS,-39.93338501,143.8487447,TRUE
212,TAS,-39.92967156,143.8505652,TRUE
213,TAS,-39.91659952,144.1168393,FALSE
214,TAS,-39.65686252,144.0784021,TRUE
216,TAS,-42.15516081,145.3259719,TRUE
219,TAS,-42.08079925,145.5559733,TRUE
220,TAS,-41.73807827,145.617007,FALSE
222,TAS,-41.78026105,145.5387795,TRUE
223,TAS,-41.8832,145.33617,TRUE
226,NT,-19.64425881,134.1930998,TRUE
227,NT,-19.64513876,134.1940042,TRUE
229,NT,-19.64667868,134.1960574,TRUE
231,NT,-19.6063735,134.1996433,TRUE
232,NT,-12.18407951,136.7864346,TRUE
233,NT,-12.18451239,136.787983,FALSE
234,SA,-37.16072226,139.7507934,FALSE
236,SA,-37.16993727,139.7689301,TRUE
237,SA,-37.16469457,139.7819826,FALSE
238,SA,-37.16361596,139.7515847,FALSE
240,SA,-37.16266636,139.7571868,TRUE
242,SA,-35.09444071,139.8970896,TRUE
243,SA,-35.09579961,139.8902448,TRUE
244,SA,-34.89792163,138.6146909,FALSE
245,SA,-34.89435934,138.6152748,TRUE
246,SA,-34.88862927,138.6282501,TRUE
247,SA,-33.64611667,134.885867,FALSE
249,SA,-35.3190164,139.8012587,FALSE
250,SA,-33.16752699,134.6853934,FALSE
251,SA,-33.23163515,134.6726332,FALSE
252,VIC,-36.45456726,142.0264675,TRUE
253,VIC,-36.45412096,142.0263738,TRUE
254,VIC,-36.14249388,141.9882419,TRUE
255,VIC,-36.1430491,141.9873694,FALSE
256,VIC,-36.33426504,141.6489602,TRUE
257,VIC,-36.33739237,141.6464373,TRUE
258,VIC,-35.89788355,141.9950019,TRUE
259,VIC,-37.04931775,142.7746777,FALSE
260,VIC,-37.05133265,142.7758598,TRUE
261,VIC,-37.05464467,142.7812683,TRUE
262,VIC,-37.05652858,142.7810249,TRUE
263,VIC,-37.05908112,142.7778681,TRUE
264,VIC,-37.05553896,142.7833097,TRUE
265,VIC,-37.05853807,142.7756712,TRUE
269,VIC,-37.13991229,142.5178644,TRUE
270,VIC,-37.15341414,142.8559783,TRUE
272,NSW,-32.13972275,150.3609021,FALSE
273,NSW,-32.14023721,150.3552729,TRUE
274,NSW,-32.138957,150.3499729,FALSE
275,NSW,-32.13858818,150.3504978,TRUE
278,NSW,-31.76324934,150.8354505,FALSE
279,NSW,-31.76378324,150.8341922,TRUE
280,NSW,-31.76018009,150.8282355,FALSE
281,NSW,-31.64949362,150.7261788,FALSE
300,NSW,-35.06332856,148.1028118,TRUE
301,NSW,-35.06628175,148.1040496,TRUE
302,NSW,-34.55751099,148.3707196,FALSE
303,NSW,-34.55308909,148.3701806,TRUE
304,NSW,-34.54981465,148.3531978,TRUE
305,NSW,-34.54827887,148.3491629,FALSE
306,NSW,-33.83846985,151.1761735,TRUE
308,NSW,-33.84042024,151.1679656,TRUE
309,NSW,-33.84099785,151.137324,FALSE
310,NSW,-33.82638838,151.1379611,TRUE
311,NSW,-33.81604898,151.1373602,TRUE
312,NSW,-31.56542585,147.1936089,FALSE
313,NSW,-31.56259236,147.1958213,TRUE
314,NSW,-31.56992841,147.1889901,FALSE
315,NSW,-31.57264534,147.1993535,TRUE
316,NSW,-31.5756341,147.1970247,TRUE
317,NSW,-29.9286595,151.7235865,TRUE
318,NSW,-29.44236925,151.847441,TRUE
319,NSW,-29.4441085,151.5989085,TRUE
320,QLD,-25.53767189,152.7019058,FALSE
321,QLD,-25.53730734,152.7047439,TRUE
322,QLD,-25.53448531,152.687607,TRUE
323,QLD,-25.53128104,152.6953761,FALSE
324,QLD,-25.54058813,152.7017757,FALSE
325,QLD,-25.53678661,152.7014372,TRUE
327,QLD,-25.54372924,152.6891669,TRUE
328,QLD,-25.51980538,152.666252,FALSE
329,QLD,-25.54808741,152.6809351,FALSE
330,QLD,-25.54019087,152.7167237,TRUE
331,QLD,-25.61224146,152.8753546,FALSE
332,QLD,-25.67252727,152.8878198,FALSE
334,QLD,-25.68503116,152.8777022,FALSE
335,QLD,-25.71209264,152.9218964,FALSE
336,QLD,-25.7226686,152.9127506,TRUE
337,QLD,-25.50476345,153.1270452,FALSE
338,QLD,-27.93190107,151.9053113,TRUE
339,QLD,-27.92841462,151.9054042,TRUE
341,QLD,-27.9313651,151.9124445,TRUE
343,QLD,-27.92618481,151.9137118,TRUE
344,QLD,-27.85337513,151.9030284,TRUE
345,QLD,-23.54992775,145.2402413,FALSE
346,QLD,-23.55235288,145.2846797,FALSE
347,QLD,-23.55411509,145.2886683,TRUE
348,QLD,-23.54983217,145.2952299,TRUE
349,QLD,-23.55214015,145.3078885,FALSE
350,QLD,-27.63277228,152.3773379,TRUE
351,QLD,-27.58897907,152.3571502,FALSE
352,QLD,-27.58734763,152.355886,FALSE
353,QLD,-27.53057946,152.409184,FALSE
354,QLD,-27.52913523,152.4550739,TRUE
355,QLD,-27.65032691,152.3303678,TRUE
356,QLD,-27.79803861,152.3738276,TRUE
357,QLD,-27.63173499,152.3943637,TRUE
358,QLD,-27.63375324,152.3969021,FALSE
359,QLD,-27.65471664,152.4053587,TRUE
361,QLD,-27.64911411,152.391921,TRUE
366,QLD,-19.87803512,146.6338995,FALSE
368,QLD,-20.64141924,147.1466559,TRUE
371,QLD,-26.61342333,144.2663188,TRUE
372,QLD,-25.17554928,151.6413587,TRUE
373,QLD,-27.78692666,151.9055689,TRUE
374,QLD,-27.78606953,151.9627849,TRUE
375,QLD,-27.71054936,151.8648502,TRUE
376,QLD,-27.70653478,151.8635252,TRUE
377,QLD,-27.70558615,151.8671388,FALSE
378,QLD,-27.65663077,151.8589675,TRUE
379,QLD,-27.64574699,151.9343781,TRUE
380,QLD,-28.65612669,151.9347216,TRUE
381,QLD,-28.66141517,151.9336849,TRUE
382,QLD,-28.65982808,151.9333276,TRUE
384,QLD,-28.64667123,151.9462808,FALSE
385,QLD,-28.6527618,151.9332555,FALSE
386,QLD,-28.65410776,151.9338804,TRUE
387,QLD,-28.645335,151.9333515,FALSE
388,QLD,-28.67598206,151.9215864,TRUE
389,QLD,-28.71703036,151.9910224,FALSE
390,QLD,-28.92163112,151.9282749,TRUE
391,QLD,-17.66717684,145.2373321,TRUE
393,QLD,-17.38327675,145.3853889,TRUE
394,QLD,-17.38433221,145.385898,FALSE
395,QLD,-17.41138203,145.390159,TRUE
397,QLD,-17.67475126,145.1065736,TRUE
398,QLD,-17.67580502,145.113607,FALSE
399,QLD,-17.6466134,145.3481072,FALSE
400,QLD,-17.60839633,145.4833939,TRUE
402,WA,-33.66841224,117.5477211,FALSE
403,WA,-33.69662833,117.5484062,TRUE
404,WA,-33.69016328,117.5538847,TRUE
409,WA,-31.65126801,116.6720358,TRUE
411,WA,-31.65456374,116.666147,TRUE
412,WA,-31.65225851,116.6715496,TRUE
415,QLD,-23.62202963,150.1561373,TRUE
416,SA,-33.68456522,136.9267068,TRUE
417,SA,-33.68506883,136.9270368,TRUE
418,SA,-33.70593925,137.0415665,FALSE
419,WA,-31.19503885,117.0306694,TRUE
420,WA,-31.19526827,117.0321136,FALSE
421,WA,-31.19124307,117.0374256,FALSE
424,WA,-31.19047639,117.036166,FALSE
425,WA,-29.25224117,114.9209461,TRUE
426,WA,-29.25088103,114.9313654,TRUE
427,WA,-29.27143829,114.9208919,FALSE
429,WA,-29.27516353,114.9190702,TRUE
430,WA,-29.28193418,114.9196957,TRUE
431,WA,-29.24874766,114.9318885,TRUE
432,WA,-29.19263272,115.4418301,TRUE
433,WA,-29.19061732,115.4425522,TRUE
434,SA,-34.02573941,138.6857845,TRUE
435,SA,-33.8340642,138.6126781,TRUE
436,SA,-33.83179632,138.6108747,TRUE
437,SA,-33.83605883,138.6152192,TRUE
438,SA,-33.82485597,138.6137436,FALSE
439,SA,-33.8392739,138.6138093,TRUE
440,SA,-33.82898196,138.6089074,TRUE
442,SA,-34.14877778,138.6893894,FALSE
443,SA,-34.15764627,138.7525701,TRUE
444,SA,-34.15973967,138.7480948,TRUE
445,SA,-34.08444575,138.7825972,FALSE
446,SA,-34.09700221,138.7756503,FALSE
447,SA,-34.33665953,138.7334187,FALSE
448,SA,-34.27261538,138.7690683,FALSE
449,SA,-34.27435531,138.7708307,FALSE
450,SA,-33.95843454,138.6471499,FALSE
451,NT,-17.55591368,133.5479502,FALSE
452,NSW,-32.72236532,148.189688,TRUE
453,NSW,-32.92260023,147.7066295,TRUE
454,NSW,-32.63425511,147.5645502,TRUE
455,NSW,-33.13961817,148.1745708,TRUE
456,NSW,-33.13544052,148.1748368,TRUE
457,NSW,-33.12484351,148.1731207,TRUE
458,NSW,-33.14216038,148.1915707,TRUE
460,NSW,-33.13735033,148.1948285,FALSE
461,SA,-34.17210802,140.7499237,TRUE
462,SA,-34.16967692,140.7498363,TRUE
463,SA,-34.17867775,140.7628237,FALSE
465,SA,-34.21558425,140.7556094,FALSE
466,SA,-34.1803352,140.7834016,FALSE
467,SA,-34.18148916,140.7775011,FALSE
468,SA,-34.17200144,140.7235586,FALSE
469,SA,-34.20688859,140.7023182,TRUE
470,SA,-34.25485399,140.6474481,FALSE
471,SA,-35.38502379,140.1598347,FALSE
472,SA,-35.32946894,140.5173017,TRUE
473,SA,-35.2963379,140.6667055,TRUE
474,SA,-35.26115413,140.9086516,FALSE
476,NSW,-35.35559957,145.7240872,FALSE
477,NSW,-35.35833414,145.7290145,TRUE
479,NSW,-31.69815648,147.8387323,TRUE
480,NSW,-31.69616094,147.8400133,TRUE
481,NSW,-31.69768847,147.8309966,FALSE
482,NSW,-31.68647879,147.8098135,FALSE
483,WA,-28.72095949,114.6194783,TRUE
484,WA,-28.72621452,114.6203542,TRUE
485,WA,-28.72932854,114.6285287,TRUE
487,WA,-28.73242027,114.6294248,FALSE
488,WA,-28.73130153,114.6318438,TRUE
489,WA,-28.74637213,114.6184247,TRUE
490,WA,-28.76548141,114.6169001,FALSE
491,WA,-28.77375329,114.611402,TRUE
492,WA,-28.77547349,114.6051216,TRUE
493,WA,-28.77737738,114.5839843,TRUE
494,WA,-28.7822201,114.5785098,FALSE
495,WA,-28.7946841,114.6131267,TRUE
496,WA,-28.78081272,114.6026095,FALSE
497,WA,-28.78173326,114.603325,FALSE
498,WA,-28.77832465,114.6113096,TRUE
499,WA,-28.77059036,114.6285779,FALSE
500,WA,-28.76928763,114.6312152,TRUE
501,WA,-28.76901843,114.6342282,TRUE
502,WA,-28.7694589,114.6357085,FALSE
503,WA,-28.77025745,114.6348522,FALSE
504,WA,-28.77713415,114.6424673,FALSE
505,SA,-33.68333375,138.9389107,FALSE
506,SA,-33.67982416,138.937206,TRUE
507,SA,-33.6796236,138.9378745,TRUE
510,SA,-33.67134217,138.9289552,FALSE
511,SA,-34.17068864,139.0843131,TRUE
512,SA,-34.17320224,139.0838044,FALSE
513,SA,-34.17756843,139.0840659,TRUE
514,SA,-33.54978789,138.8926569,FALSE
516,SA,-33.56505547,138.7597153,FALSE
517,SA,-33.14959644,138.919724,TRUE
518,SA,-33.4108098,138.8925293,FALSE
519,SA,-33.98990897,139.0796566,TRUE
520,SA,-33.82928552,138.7961151,FALSE
521,QLD,-23.08501716,148.0225418,TRUE
522,QLD,-23.08409299,148.0260879,TRUE
525,QLD,-23.03477084,148.3405004,TRUE
526,QLD,-23.03604942,148.350916,FALSE
527,NSW,-34.640335,143.5649158,TRUE
528,NSW,-34.63927895,143.5622796,FALSE
529,NSW,-34.63510121,143.5625919,FALSE
530,NSW,-34.63300635,143.5549432,FALSE
531,NSW,-34.57760608,142.7446026,TRUE
532,NSW,-34.57525848,142.7381466,FALSE
533,NSW,-34.52090056,142.8778531,FALSE
534,NSW,-33.90731815,151.2642319,FALSE
535,NSW,-33.90501712,151.2687885,FALSE
536,NSW,-33.90350658,151.2679036,TRUE
537,NSW,-33.8998924,151.2693405,TRUE
538,NSW,-33.89880944,151.2745457,FALSE
539,NSW,-33.894181,151.273677,TRUE
540,NSW,-33.8903825,151.2769578,TRUE
541,NSW,-33.88999144,151.2805829,TRUE
542,NSW,-33.89399547,151.2578528,TRUE
543,VIC,-37.9577,142.51896,FALSE
544,VIC,-38.10469281,142.3216504,TRUE
546,VIC,-38.03330337,142.0009103,TRUE
547,VIC,-38.08084541,142.8082657,TRUE
548,VIC,-38.08245107,142.8087302,TRUE
549,VIC,-38.46761397,142.7457699,TRUE
550,VIC,-38.60784359,142.8793376,TRUE
551,VIC,-38.391283,142.230628,TRUE
552,VIC,-38.3876489,142.2408023,TRUE
553,VIC,-38.37899673,142.2443015,TRUE
554,VIC,-38.38308914,142.2371538,TRUE
555,VIC,-38.3860586,142.2426267,TRUE
556,VIC,-38.390564,142.242916,TRUE
557,VIC,-37.88552477,142.7974269,TRUE
559,VIC,-38.33245299,142.6179075,FALSE
560,VIC,-38.3145612,142.0640778,TRUE
561,VIC,-36.71025175,142.2135437,FALSE
562,VIC,-36.70306918,142.2025871,TRUE
563,VIC,-36.71163573,142.1965016,TRUE
565,VIC,-36.71764439,142.1876165,FALSE
566,VIC,-36.7300622,142.1758183,TRUE
567,VIC,-36.72507306,142.1953002,TRUE
568,VIC,-36.72277882,142.200471,TRUE
569,VIC,-36.72081239,142.2004346,FALSE
571,VIC,-36.71414836,142.1999975,TRUE
572,VIC,-36.71582349,142.1983224,TRUE
573,VIC,-36.71629691,142.196793,TRUE
574,VIC,-36.72219622,142.1963926,TRUE
576,VIC,-36.78727205,142.2988824,TRUE
577,VIC,-36.75686009,142.1945484,FALSE
578,VIC,-36.7421966,141.9388681,TRUE
579,VIC,-36.60715237,142.3605381,TRUE
580,SA,-32.34594926,138.040112,TRUE
581,SA,-31.88748757,138.4213331,TRUE
582,SA,-35.39079943,138.462675,FALSE
583,SA,-35.5115829,138.2175344,TRUE
584,SA,-35.6064603,138.0945348,TRUE
585,SA,-35.57007779,138.197954,TRUE
587,SA,-35.4468485,138.3191325,TRUE
588,SA,-35.42583907,138.3216176,FALSE
589,SA,-35.49402042,138.4582053,FALSE
590,SA,-35.52520127,138.1900831,TRUE
591,WA,-33.53978289,118.5530026,TRUE
592,WA,-33.5343985,118.508072,TRUE
593,WA,-33.54135744,118.1483489,TRUE
594,WA,-33.54425445,118.1482625,TRUE
595,NSW,-34.56789648,146.0006098,TRUE
596,NSW,-34.57082581,145.9972977,TRUE
597,NSW,-34.56677936,146.0083496,TRUE
598,NSW,-34.8066006,145.8806048,TRUE
599,NSW,-34.79747481,145.8793127,TRUE
600,NSW,-33.53331001,149.7291664,TRUE
602,NSW,-33.70309393,149.8469801,TRUE
603,NSW,-33.70371567,149.8563667,TRUE
604,NSW,-33.70284076,149.8707804,FALSE
605,SA,-34.18005814,139.9856786,TRUE
606,SA,-34.18183936,139.9841267,FALSE
607,SA,-34.17496146,139.9846733,FALSE
608,SA,-34.18196205,139.986306,TRUE
610,SA,-34.73629433,140.508983,FALSE
611,SA,-34.71981973,140.728941,FALSE
612,SA,-34.28943389,140.368173,FALSE
613,SA,-34.45148129,140.5701785,TRUE
614,SA,-34.44977468,140.5622431,FALSE
615,SA,-34.44815504,140.5510426,FALSE
616,SA,-34.44862205,140.5663336,FALSE
618,SA,-34.22113769,140.3472078,FALSE
619,NSW,-33.96175986,151.0989301,TRUE
620,NSW,-33.98058028,151.0627899,TRUE
621,NSW,-33.98285565,151.0593046,FALSE
622,NSW,-33.96561711,151.1085919,TRUE
623,NSW,-33.95693641,151.0818783,FALSE
624,NSW,-33.96158137,151.0894199,TRUE
628,NSW,-33.96604075,151.0890949,FALSE
631,NSW,-33.94577921,151.0884609,TRUE
633,NSW,-33.95854988,151.0575427,FALSE
634,NSW,-33.95950591,151.0738836,TRUE
635,NSW,-33.96029442,151.0767036,FALSE
636,NSW,-33.96869845,151.0523293,FALSE
638,NSW,-33.98739671,151.0475835,FALSE
640,NSW,-33.96724524,151.1120118,FALSE
641,NSW,-33.94945438,151.0736785,FALSE
642,NSW,-33.98264605,151.0445525,FALSE
645,NSW,-33.937984,151.1130821,TRUE
646,NSW,-33.9511763,151.1182211,FALSE
647,NSW,-33.9505855,151.1257551,TRUE
651,NSW,-33.95146092,151.1361628,FALSE
653,NSW,-33.93535215,151.1417295,TRUE
654,NSW,-33.93344754,151.1551721,TRUE
656,NSW,-33.9375691,151.1465669,TRUE
658,NSW,-33.94669036,151.1622571,FALSE
659,NSW,-33.95049948,151.1636478,TRUE
660,NSW,-33.95802874,151.1581736,TRUE
661,NSW,-33.96236651,151.155901,TRUE
662,NSW,-33.9629458,151.144549,TRUE
663,NSW,-33.96801308,151.1244321,TRUE
665,NSW,-33.96941324,151.1527074,TRUE
669,NSW,-33.97983584,151.1495531,TRUE
670,NSW,-33.98962723,151.1469655,TRUE
671,NSW,-33.98600296,151.1477248,TRUE
674,NSW,-34.0034246,151.1351486,FALSE
675,NSW,-34.00143123,151.1396081,TRUE
676,NSW,-33.97587411,151.1505878,TRUE
680,QLD,-26.74569132,150.6266863,FALSE
681,QLD,-26.74510388,150.6298944,FALSE
682,QLD,-26.74083387,150.6251273,TRUE
685,QLD,-26.73734024,150.6261352,FALSE
687,QLD,-26.73520813,150.6412696,TRUE
688,QLD,-26.74274301,150.6197503,FALSE
690,QLD,-27.03596705,150.7558281,TRUE
691,SA,-37.91098341,140.3953989,TRUE
692,SA,-37.91354739,140.3982959,TRUE
693,SA,-37.94852481,140.4675437,TRUE
694,SA,-37.98885179,140.5181251,FALSE
695,SA,-38.05709083,140.694297,FALSE
696,SA,-38.05477379,140.6998557,FALSE
697,SA,-38.05093169,140.6994994,FALSE
699,SA,-38.00499634,140.7091836,FALSE
700,SA,-37.94141164,140.7308731,TRUE
701,SA,-37.9003702,140.5595422,FALSE
702,SA,-38.01270742,140.9595834,FALSE
703,SA,-38.01169241,140.9605164,FALSE
704,SA,-37.62682273,140.7966724,TRUE
705,SA,-32.48593655,137.7521118,TRUE
706,SA,-32.49941059,137.7765643,TRUE
710,SA,-32.49897817,137.7790697,TRUE
711,SA,-32.48779434,137.7642064,TRUE
713,SA,-32.50870752,137.788424,TRUE
714,SA,-32.49202021,137.7650443,TRUE
715,SA,-32.49121876,137.7643157,TRUE
716,NSW,-30.420871,150.616427,FALSE
717,NSW,-30.37964615,150.6108203,TRUE
718,NSW,-30.37674801,150.6102799,FALSE
719,NSW,-30.3705764,150.6076967,FALSE
722,NSW,-30.450191,150.692629,TRUE
723,WA,-33.29281333,115.7186279,FALSE
724,WA,-33.2902314,115.7105788,FALSE
725,WA,-33.27903918,115.7167246,TRUE
726,WA,-33.27870922,115.7135726,TRUE
727,WA,-33.27146683,115.7382125,TRUE
729,WA,-33.25327143,115.836815,FALSE
730,WA,-33.25130835,115.841017,FALSE
731,WA,-33.14961895,115.6869935,FALSE
732,WA,-33.10357038,115.6873787,FALSE
733,WA,-33.07967659,115.896627,TRUE
734,WA,-33.07794961,115.893146,FALSE
735,WA,-32.99662049,115.8894195,FALSE
738,WA,-33.84446567,117.638247,TRUE
742,WA,-31.89149922,116.7680453,TRUE
743,WA,-28.88326321,121.3303694,TRUE
744,WA,-34.62765662,117.6630497,TRUE
745,WA,-34.62815756,117.6637773,FALSE
746,WA,-34.62246318,117.6602293,FALSE
747,WA,-34.62001501,117.6537158,FALSE
748,WA,-34.77262779,117.7023876,FALSE
750,WA,-34.57565122,117.2480324,FALSE
751,WA,-34.51214833,117.0142871,FALSE
752,WA,-34.48951359,117.6280576,FALSE
753,WA,-34.53050257,117.8282646,FALSE
754,WA,-34.57495661,117.9919856,FALSE
755,WA,-34.6721294,117.9043161,FALSE
756,WA,-32.33091798,117.873139,FALSE
757,WA,-32.33311546,117.8770916,FALSE
760,WA,-29.69521736,121.0292923,TRUE
761,VIC,-36.35866492,146.6876321,TRUE
762,VIC,-36.05428407,146.4570585,TRUE
763,VIC,-36.36029193,146.6935829,FALSE
764,VIC,-36.3563321,146.6922171,FALSE
765,VIC,-36.37004736,146.6764915,FALSE
766,VIC,-36.312864,146.8385804,TRUE
767,VIC,-36.15168093,146.6096751,TRUE
768,VIC,-36.25154063,147.028926,TRUE
769,VIC,-36.31007725,146.8451385,FALSE
770,VIC,-36.10437967,146.6749604,TRUE
771,VIC,-36.05530137,146.4601125,FALSE
772,VIC,-36.05456747,146.4623273,FALSE
773,VIC,-36.22058875,147.0681357,FALSE
774,VIC,-36.2555528,147.0159836,FALSE
